1C,每日抽查5名员工(包括驻场服务人员)的工作着装、形象和岗位纪律；,,D,1,1,项目负责人,项目负责人
1C,检查前台每日报事报修记录：处理及时率、处理完成率、有没特别事件；,,D,1,1,项目负责人,项目负责人
1C,每天巡查1次车库：人车分流，过道通畅，停车情况，安全隐患；,,D,1,1,项目负责人,项目负责人
1C,每天园区道路内及外围检查：卫生情况，安全隐患，设备设备，安全秩序；,,D,1,1,项目负责人,项目负责人
1C,抽查消控中心：是否有交接班，设备是否运行正常，是否有异常管理；,,W,1,7,项目负责人,项目负责人
1C,抽查3个单元的楼道和屋顶工作完成情况：环境卫生，设施情况，安全情况；,,W,1,7,项目负责人,项目负责人
1C,检查部门员工：召开晨会，检查员工是否按时出勤、仪容仪表是否规范、前台环境是否卫生有序，安排好当天重点工作。,,D,1,1,客服负责人,客服负责人
1A,监督总结月度财务情况:汇总收费，支出待经营情况，落实预算执行，制定APP公示或上报资料,,M,1,31,项目负责人,项目负责人
1A,提交月度上月工作总结及本月计划,,M,1,31,项目负责人,项目负责人
1C,巡查园区：关注园区卫生、设施设备、灯光照明、公告宣传栏、泳池（开放季）等方面情况是否良好。,,D,1,1,客服负责人,客服负责人
1A,配合公司实施小区年度客户满意率调查,,Y,101,1231,客服负责人,客服负责人
1B,内环境及设备检查整理、设备管理、饮用水准备等,,D,1,1,前台客服,前台客服
1A,每日填写工作日记、财务收费日报上报主管，发送项目经理及公司财务相关人,,D,1,1,财务,财务
1A,下班前必须把现金存入指定帐户,,D,1,1,财务,财务
1A,财务收费周报，发送项目经理及财务,,W,1,7,财务,财务
1A,对管理处的物品仓库管理领用、登记、物品借用,,W,1,7,行政内务,行政内务
1A,人事发生调动、入职、离职等变化时，及时更新小区人员资料,,M,1,31,行政内务,行政内务
1C,检查小区绿化生长情况：修剪整齐、无明显病虫害、定期草坪除草、无垃圾、无积水、无裸露黄土,,D,1,1,绿化负责人,绿化负责人
1C,检查小区果皮箱、垃圾桶垃圾是否及时清理，垃圾桶放置是否有序，检查绿化垃圾清运情况,,D,1,1,保洁负责人,保洁负责人
1C,巡查车库（包含自行车库）、商铺、公共道路及外围的清洁卫生情况,,D,1,1,保洁负责人,保洁负责人
1C,检查小区路面、路灯、标识标牌清洁效果是否符合要求,,D,1,1,保洁负责人,保洁负责人
1C,检查公共卫生间地面/墙面/门等清洁、冲洗、垃圾清倒,,D,1,1,保洁负责人,保洁负责人
1C,抽查多个单元楼宇及楼道卫生情况，包括：大堂、地面、玻璃、设施、墙面、电梯；楼道无杂物堆放，整洁无异味。,,D,1,1,保洁负责人,保洁负责人
1C,检查喷水池、水系：无杂物、水质清澈、设备完好，池边无清苔,,D,1,1,保洁负责人,保洁负责人
1C,检查地面及天台排水沟情况，排水是否通畅，是否有堵塞,,W,1,7,保洁负责人,保洁负责人
1C,检查路灯、天台、雨棚：无杂物,,W,1,7,保洁负责人,保洁负责人
1C,检查休闲娱乐设施、标识标牌：无污渍、无明显灰尘、无锈迹,,W,1,7,保洁负责人,保洁负责人
1C,检检消防通道扶手、护栏、楼道开关门窗，的清洁剂擦抹情况，每周2次,,W,1,7,保洁负责人,保洁负责人
1B,每周进行一次保洁人员培训,,W,1,7,保洁负责人,保洁负责人
1B,根据季节安排绿化除草、除虫、修剪、补种、防冻等工作（春秋补种及修剪、春夏除草除虫、冬防冻）,,M,1,31,绿化负责人,绿化负责人
1B,组织地面路面清洗：积泥花岗岩路面冲洗、油污重的水磨石地面机洗；,,M,1,31,保洁负责人,保洁负责人
1C,巡查公共设施、强电管井、弱电管井:电灯照明、应急灯、烟道、风口、梯门、单元门禁、可视对讲系统、道闸等是否正常，弱电管井及强电管井是否锁，无安全隐患。,,D,1,1,工程负责人,工程负责人
1C,巡查地面、车库及天面的排水沟、集水井、排污管、雨水井等是否畅通，是否需要清理疏通。,,W,1,7,工程负责人,工程负责人
1C,巡查配电房：1.防鼠挡板、防鼠器材、排风口漏网、配电柜、电压电流表读及辅助工具是否正常；2.操作、状态、安全标志标识是否完好；3.是否有电工巡查管理和记录。,,W,1,7,工程负责人,工程负责人
1C,巡查电梯机房：1.环境整洁干净，无明显灰尘，无杂物，温度、湿度符合要求；2.设备是否正常运作，无异响、无隐患、无鼠患等。,,M,1,31,工程负责人,工程负责人
1C,电梯外包单位工作监管：1.进行每半个月验收与监督电梯外包单位月度保养工作，拍摄现场图片；2.根据电梯运行及保养状态进行月度评分、考核报送物业经理；,,M,1,31,工程负责人,工程负责人
1A,做好设备完好率管理和统计，更新设备台帐和设备档案；,,M,1,31,工程负责人,工程负责人
1C,公共设施巡查:电灯照明、应急灯、烟道、风口、梯门,,D,1,1,工程,工程
1C,每日2次巡查给水-巡查水泵房及消防泵房排水泵、水表、主机控制柜、泵体、管道、储压罐、报警系统、水泵房里的排水泵是否可自动,,D,1,1,工程,工程
1C,巡查排水系统：地面、车库、天面、排水沟、集水井、雨水井、排水泵每周排查一次，并记录，测试排水泵是否正常,,W,1,7,工程,工程
1C,共用部位及本体进行季度检查：外立面、沉降点、承重结构、伸缩缝、墙体、女儿墙等,,M,1,31,工程,工程
1C,巡查排污系统，每月一次污水管道清掏。,,M,1,31,工程,工程
1B,组织对小区空置房地面石材进行晶面处理,,M,1,31,保洁负责人,保洁负责人
1C,检查所有垃圾桶清洗情况,,M,1,31,保洁负责人,保洁负责人
1C,检查四害消杀重点区域：捕鼠器放置点、蟑螂白蚁防治点、垃圾房除虫,,M,1,31,保洁负责人,保洁负责人
1C,对清洁、绿化药品及用品安全存放和使用巡查和监管理(危险品使用和管理),,M,1,31,保洁负责人,保洁负责人
1B,对排水沟、沙井、天台、飘台清理：清掏、打扫、通堵等（春夏）,,M,1,31,保洁负责人,保洁负责人
1A,做好业主托管的及公共区域钥匙的月度盘点,,M,1,31,客服负责人,客服负责人
1B,电梯凹槽清洁一月2次，电梯不锈钢保养一月2次,,M,1,31,保洁负责人,保洁负责人
1A,每周提交日常报销单给公司财务,,W,1,7,财务,财务
1A,年度预算编制（下年度收入预算，下年度支出预算）提报公司财务上级管理人员,,Y,101,1231,财务,财务
1A,申购单汇总及资金预算提交至财务经理,,M,1,31,财务,财务
1A,费用明细核算上交公司、电子台账更新,,M,1,31,财务,财务
1A,财务系统账务核对:收入记帐，对帐,,W,1,7,财务,财务
1C,日常管理费停车费收取工作，对车库岗进行当日停车场收费现金与票据检查,,M,1,31,财务,财务
1C,召开队会，检查部门员工：是否按排班计划全部到岗、仪容仪表是否规范。,,D,1,1,保安负责人,保安负责人
1C,抽查岗位纪律多次：关注人员在岗状态、岗位环境，无吸烟、擅自脱岗等违规情况,,D,1,1,保安负责人,保安负责人
1C,巡查外围秩序：无商铺占道经营、无乱堆乱放、无安全隐患,,D,1,1,保安负责人,保安负责人
1C,巡查园区秩序：无可疑人员，各类公共提示牌完好，路面公共区域没有乱停乱放、通道没有堵塞。,,D,1,1,保安负责人,保安负责人
1C,巡查地下停车场秩序：无乱停乱放，道路畅通，没有跑冒滴漏。,,D,1,1,保安负责人,保安负责人
1C,检查安防设备：包括道闸系统、巡更系统、对讲系统等是否正常。,,W,1,7,保安负责人,保安负责人
1C,巡查安全隐患点：天台、女儿墙没有杂物堆放，吊装绳完好，排水口没有堵塞，周界报警设备完好，防爬刺没有损坏。,,W,1,7,保安负责人,保安负责人
1C,检查项目夜岗：凌晨时段抽查小区夜岗人员，确保无人睡岗，保障小区安全。,,W,1,7,保安负责人,保安负责人
1C,检查小区消防系统：各零部件有无损坏，警报系统是否正常，消防通道是否保持畅通。,,M,1,31,保安负责人,保安负责人
1C,检查部门员工：是否按排班计划全部到岗、仪容仪表是否规范。,,D,1,1,保安领班,保安领班
1C,抽查岗位纪律多次：关注人员在岗状态、岗位环境，无吸烟、擅自脱岗等违规情况,,D,1,1,保安领班,保安领班
1C,巡查外围秩序：无商铺占道经营、无乱堆乱放、无安全隐患,,D,1,1,保安领班,保安领班
1C,巡查园区秩序：无可疑人员，各类公共提示牌完好，路面公共区域没有乱停乱放、通道没有堵塞。,,D,1,1,保安领班,保安领班
1C,巡查地下停车场秩序：无乱停乱放，道路畅通，没有跑冒滴漏。,,D,1,1,保安领班,保安领班
1C,检查安防设备：包括道闸系统、巡更系统、对讲系统等是否正常。,,W,1,7,保安领班,保安领班
1C,检查消防系统，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统是否可正常使用，如有损坏等异常及时发布报修，消防通道无堵塞。,,W,1,7,保安领班,保安领班
1C,巡查安全隐患点：天台、女儿墙没有杂物堆放，吊装绳完好，排水口没有堵塞，周界报警设备完好，防爬刺没有损坏。,,W,1,7,保安领班,保安领班
1C,岗位交接：查看对讲机是否有损坏，监控记录本是否有遗留事项未解决。,,D,1,1,监控岗,监控岗
1C,记录园区监控情况：监控园区可疑人员或事件，如发现异常，及时通过管家田螺向部门主管发布报事。,,D,1,1,监控岗,监控岗
1C,对消防主机运行状态进行记录:有报警声通知巡逻岗前往查看，属误报记录在案，如遇到真实警情，第一时间通知上级主管，按演练流程执行任务。,,D,1,1,监控岗,监控岗
1B,下班前保持监控室卫生：清扫监控室地面、桌面物品摆放有序。,,D,1,1,监控岗,监控岗
1B,视频资料存档：及时导出需要存档的特别事件的监控资料，交服务中心存档。,,W,1,7,监控岗,监控岗
1C,做好交接班：交接班时检查设备是否完好无损，确认遗留待办事项。,,D,1,1,门岗,门岗
1C,道闸系统查看：实时查看道闸门禁使用情况，发生故障或异常，立即上报。,,D,1,1,门岗,门岗
1C,巡逻园区、地下车库及外围秩序：无可疑人员，各类公共提示牌完好，路面公共区域没有乱停乱放、通道没有堵塞；地下车库无乱停乱放，道路畅通，没有跑冒滴漏；外围无商铺占道经营、无乱堆乱放、无安全隐患。,,D,1,1,巡逻岗,巡逻岗
1C,巡查安全隐患点：天台、女儿墙没有杂物堆放，吊装绳完好，排水口没有堵塞，周界报警设备完好，防爬刺没有损坏。,,D,1,1,巡逻岗,巡逻岗
1B,组织月度培训：如专业培训、新员工培训、案例培训、公司新政文件学习等，将培训现场、培训记录拍照上传,,M,1,31,客服负责人,客服负责人
1A,安排或实施催收费工作：做好催费记录，资金记录，收费台帐日报等,,M,1,31,客服负责人,客服负责人
1A,走访业主：每月走访多户业主，收集业主问题，跟进处理、与业主同步处理进程。,,M,1,31,客服负责人,客服负责人
1A,提交月度排班：每月28日前拟定并提交部门月度排班表。,,M,1,31,客服负责人,客服负责人
1A,催收费工作：做好催费记录，资金记录，收费台帐日报等,,M,1,31,管家客服,管家客服
1A,走访业主：收集业主问题，识别有效问题，跟进处理、与业主同步处理进程。,,M,1,31,管家客服,管家客服
1A,快递收发：每日做好业主快递接收和派发工作,,D,1,1,管家客服,管家客服
1C,对管辖片区进行巡区：包含公共区域设施设备、停车秩序、楼道、绿化卫生、空置房、泳池（开放季）、是否有违规装修等。,,D,1,1,管家客服,管家客服
1C,检查消防系统，内容要求：消防栓、管道、水管、接头、烟感、喷淋、排风、应急灯、消防斧、消防钳、警报系统是否可正常使用，如有损坏等异常及时发布报修，消防通道无堵塞。,,D,1,1,巡逻岗,巡逻岗
1C,巡查给水系统：生活水泵及消防水泵房、主机控制柜、泵体、管道、储压罐、水箱、排水泵等是否正常运行，是否存在安全隐患。,,D,1,1,工程负责人,工程负责人
1C,弱电系统巡查维保，内容：弱电线路、弱电管井等系统日常巡查，是否正常运作，是否存在安全隐患，必要时进行保养或维修。,,D,1,1,弱电,弱电
1C,巡查消防系统：控制中心、总控室网络系统、消防控制及设备系统，是否正常运作，是否存在安全隐患，必要时进行保养或维修。,,D,1,1,弱电,弱电
1C,巡查对讲通信系统、门禁系统：是否正常运作，是否存在安全隐患，必要时进行保养或维修。,,D,1,1,弱电,弱电
1C,巡查配电房及强电管井：1.防鼠挡板、超声防鼠器、排风口、漏网、配电柜、电压电流表等是否正常运行，是否存在安全隐患；2.操作、状态及安全标识等辅助工具是否完好；3.电工日常维护管理及记录表是否达标。,,W,1,7,工程,工程
1C,巡查电梯机房及轿厢：1.环境整洁干净，无明显灰尘，无杂物，温度、湿度符合要求；2.设备是否正常运作，无异响、无隐患、无鼠患等。,,W,1,7,工程,工程
1B,水电抄表，及时更新能耗台帐，且台账记录清晰符合标准。,,M,1,31,工程,工程
